Invoice,Quantity,InvoiceDate,Price,Customer ID
489465,12,2009-12-01 10:52:00,4.95,13767.0
489465,12,2009-12-01 10:52:00,4.95,13767.0
489465,12,2009-12-01 10:52:00,4.95,13767.0
489465,12,2009-12-01 10:52:00,4.95,13767.0
489465,12,2009-12-01 10:52:00,4.95,13767.0
489465,4,2009-12-01 10:52:00,14.95,13767.0
489465,12,2009-12-01 10:52:00,5.95,13767.0
489465,64,2009-12-01 10:52:00,2.55,13767.0
489465,20,2009-12-01 10:52:00,2.95,13767.0
489465,8,2009-12-01 10:52:00,2.1,13767.0
489465,8,2009-12-01 10:52:00,2.1,13767.0
489465,8,2009-12-01 10:52:00,2.1,13767.0
489465,12,2009-12-01 10:52:00,2.1,13767.0
489465,4,2009-12-01 10:52:00,6.75,13767.0
489465,12,2009-12-01 10:52:00,3.95,13767.0
489465,8,2009-12-01 10:52:00,2.95,13767.0
489465,24,2009-12-01 10:52:00,4.25,13767.0
489465,4,2009-12-01 10:52:00,9.95,13767.0
489465,160,2009-12-01 10:52:00,1.45,13767.0
489514,72,2009-12-01 11:21:00,1.06,15311.0
489514,36,2009-12-01 11:21:00,2.55,15311.0
489514,24,2009-12-01 11:21:00,4.25,15311.0
489514,24,2009-12-01 11:21:00,2.75,15311.0
489514,8,2009-12-01 11:21:00,8.5,15311.0
489514,32,2009-12-01 11:21:00,1.25,15311.0
489514,10,2009-12-01 11:21:00,5.95,15311.0
489514,8,2009-12-01 11:21:00,10.95,15311.0
489514,8,2009-12-01 11:21:00,3.95,15311.0
489514,50,2009-12-01 11:21:00,1.65,15311.0
489514,1,2009-12-01 11:21:00,1.25,15311.0
489514,5,2009-12-01 11:21:00,2.95,15311.0
489514,2,2009-12-01 11:21:00,1.25,15311.0
489514,1,2009-12-01 11:21:00,2.1,15311.0
489514,3,2009-12-01 11:21:00,1.45,15311.0
489514,2,2009-12-01 11:21:00,1.25,15311.0
489514,2,2009-12-01 11:21:00,1.25,15311.0
489514,3,2009-12-01 11:21:00,2.1,15311.0
489514,2,2009-12-01 11:21:00,2.1,15311.0
489514,3,2009-12-01 11:21:00,0.85,15311.0
489514,2,2009-12-01 11:21:00,1.25,15311.0
489514,2,2009-12-01 11:21:00,1.25,15311.0
489514,3,2009-12-01 11:21:00,2.1,15311.0
489514,2,2009-12-01 11:21:00,1.69,15311.0
489514,5,2009-12-01 11:21:00,2.1,15311.0
489514,2,2009-12-01 11:21:00,3.75,15311.0
489514,2,2009-12-01 11:21:00,2.95,15311.0
489514,1,2009-12-01 11:21:00,7.95,15311.0
489514,2,2009-12-01 11:21:00,4.65,15311.0
489514,3,2009-12-01 11:21:00,3.75,15311.0
489514,3,2009-12-01 11:21:00,1.69,15311.0
